cliente_id,banda,ingreso_recurrente,edad,antiguedad_laboral,num_productos,score_comportamiento,ratio_deuda_ingreso,meses_ultimo_atraso,default,prob_default
8195,5,10119.8,54,3.34,2,777,0.27,6,0,0.1172
8196,5,8359.54,48,3.33,3,771,0.1,3,0,0.2844
8197,5,8389.45,53,2.81,2,789,0.97,24,0,0.3092
8198,5,7497.98,47,2.74,1,744,0.52,31,0,0.3855
8199,5,10120.69,48,2.29,1,701,0.13,16,0,0.1448
8200,5,8943.48,48,2.33,2,599,0.95,8,0,0.5195
8201,5,6948.64,49,3.1,2,647,0.61,21,0,0.6188
8202,5,8636.08,54,2.75,3,787,0.29,9,0,0.2593
8203,5,6400.29,49,2.1,2,768,2.29,1,0,0.8827
8204,5,7079.63,46,2.74,3,742,0.21,0,0,0.5653
8205,5,9699.95,52,2.76,2,850,0.1,12,0,0.1021
8206,5,8081.38,49,2.56,3,748,0.66,13,0,0.4148
8207,5,8492.29,61,3.0,2,631,0.71,26,0,0.3898
8208,5,9254.44,48,1.97,1,787,0.1,17,0,0.1729
8209,5,8322.33,53,3.21,2,808,0.86,10,0,0.3317
8210,5,6283.23,51,2.78,2,786,0.75,2,0,0.7055
8211,5,9991.92,36,1.85,2,808,1.33,9,0,0.2402
8212,5,8274.22,43,1.65,2,661,0.1,5,0,0.4767
8213,5,8380.2,44,2.12,2,754,0.46,2,0,0.4108
8214,5,7583.81,39,1.72,1,708,0.12,16,0,0.4782
8215,5,9166.14,45,2.2,2,776,0.25,1,0,0.2542
8216,5,10372.43,40,2.1,2,826,0.15,9,0,0.0943
8217,5,6936.99,41,1.36,1,731,0.3,9,0,0.6366
8218,5,9098.12,48,2.86,2,782,0.1,3,0,0.2079
8219,5,7551.56,56,3.97,1,706,0.18,5,0,0.4344
8220,5,4502.84,40,1.39,3,749,0.1,1,0,0.8871
8221,5,5393.92,40,2.0,2,724,0.34,0,0,0.8384
8222,5,8136.44,44,2.38,1,840,0.18,0,0,0.3183
8223,5,9015.53,46,2.69,2,696,0.45,1,0,0.3482
8224,5,8413.61,39,1.7,2,754,0.3,20,0,0.3162
8225,5,8653.65,43,2.81,1,818,0.14,7,0,0.2214
8226,5,11384.41,43,3.16,3,652,0.1,1,0,0.0948
8227,5,8292.58,48,2.91,2,771,0.7,23,0,0.3025
8228,5,7102.62,49,2.86,1,755,0.5,8,0,0.5468
8229,5,7310.03,46,2.41,2,715,0.1,0,0,0.5584
8230,5,9952.5,45,1.64,1,810,2.27,14,0,0.3548
8231,5,5596.22,43,1.39,3,835,0.51,6,0,0.7621
8232,5,9356.94,47,1.92,2,782,0.12,7,0,0.2012
8233,5,7524.25,42,2.13,2,735,0.92,9,0,0.5988
8234,5,6252.63,54,3.1,2,677,1.07,0,0,0.8221
8235,5,5324.78,39,2.46,1,758,0.43,29,0,0.7094
8236,5,9720.89,43,0.85,2,742,1.08,2,0,0.3786
8237,5,6213.96,51,2.92,1,745,0.1,9,0,0.6233
8238,5,7593.54,45,2.52,2,725,1.45,19,0,0.6094
8239,5,6037.87,50,3.25,1,720,0.1,4,0,0.6807
8240,5,10448.79,55,3.37,1,751,0.51,9,0,0.1156
8241,5,7647.26,51,3.08,2,688,0.21,44,0,0.2964
8242,5,5480.43,40,1.89,3,801,0.1,19,0,0.6767
8243,5,6856.78,41,2.12,2,711,1.32,15,0,0.7422
8244,5,9589.7,46,2.39,1,755,0.1,5,0,0.1856
8245,5,6034.75,49,3.76,2,733,0.96,6,0,0.7501
8246,5,6957.85,53,3.39,2,782,0.2,6,0,0.4762
8247,5,9280.73,43,2.2,2,779,0.68,11,0,0.2486
8248,5,8013.44,44,1.83,2,775,0.15,1,0,0.4174
8249,5,5670.81,45,2.13,2,691,0.44,19,0,0.7764
8250,5,7835.03,45,3.06,2,740,0.8,0,0,0.5264
8251,5,7270.87,54,1.96,1,830,0.42,1,0,0.5123
8252,5,7578.62,46,2.43,3,732,0.18,6,0,0.4786
8253,5,8919.84,47,2.49,2,802,0.13,2,0,0.2334
8254,5,7860.88,51,3.15,2,749,0.1,4,0,0.3779
8255,5,7360.83,54,3.33,1,734,0.91,4,0,0.5883
8256,5,7287.14,46,3.16,2,759,0.47,3,0,0.5193
8257,5,9115.21,53,3.15,1,708,0.36,4,0,0.2774
8258,5,6419.48,56,3.37,2,794,0.14,7,0,0.5355
8259,5,4248.14,46,2.88,2,707,0.28,6,0,0.8907
8260,5,7162.06,44,2.97,1,777,0.48,16,0,0.4636
8261,5,8067.4,57,3.84,3,803,0.1,3,0,0.2725
8262,5,6875.46,52,3.51,1,771,0.22,3,0,0.5142
8263,5,6711.98,47,2.39,2,721,0.14,7,0,0.6147
8264,5,6953.63,50,2.86,1,759,0.52,0,0,0.6093
8265,5,7463.17,41,2.64,2,713,0.47,1,0,0.5762
8266,5,5552.56,52,3.26,1,739,0.18,16,0,0.685
8267,5,8492.07,37,1.38,2,723,0.1,6,0,0.3878
8268,5,3506.5,52,3.02,1,711,0.1,0,1,0.9263
8269,5,8310.01,43,2.62,3,781,0.1,5,0,0.3044
8270,5,7969.95,38,2.16,2,799,0.42,5,0,0.404
8271,5,8245.54,36,0.98,1,802,0.1,2,0,0.3857
8272,5,4607.36,44,2.38,2,762,0.33,4,0,0.8597
8273,5,7939.24,50,2.8,2,823,0.48,2,0,0.3764
8274,5,6686.25,40,1.77,3,716,1.06,5,0,0.7792
8275,5,9903.29,40,2.47,2,814,0.14,5,0,0.1283
8276,5,8042.58,44,2.08,2,795,0.1,9,0,0.335
8277,5,5734.91,51,2.61,2,751,0.1,28,0,0.6096
8278,5,4964.24,51,2.49,3,761,0.22,2,0,0.8239
8279,5,6577.84,47,2.41,2,801,0.52,5,0,0.6217
8280,5,8717.34,51,2.53,2,783,0.56,8,0,0.2997
8281,5,9228.68,50,2.37,2,763,0.12,7,0,0.2125
8282,5,7772.1,44,1.76,3,727,0.1,10,0,0.4547
8283,5,7620.05,51,2.48,3,703,0.3,3,0,0.5336
8284,5,7001.93,40,1.42,3,755,0.1,10,0,0.5642
8285,5,7467.97,49,2.9,2,692,0.84,2,0,0.6348
8286,5,9323.59,41,0.92,1,786,0.1,1,0,0.2599
8287,5,6980.07,47,2.15,1,661,0.7,17,0,0.6781
8288,5,8488.2,53,3.05,3,765,0.1,6,0,0.2721
8289,5,6707.37,48,3.17,3,736,0.82,5,0,0.672
8290,5,9019.91,46,2.28,2,728,0.49,26,0,0.2361
8291,5,8368.08,48,2.52,1,736,0.19,12,0,0.3227
8292,5,8958.18,50,2.76,2,605,0.26,11,0,0.3662
8293,5,10323.18,57,2.59,2,727,0.56,2,0,0.1806
8294,5,3627.02,50,3.13,1,706,0.1,2,1,0.9176
8295,5,8630.66,44,2.51,2,707,1.11,6,0,0.4802
8296,5,8203.69,45,2.71,2,850,0.33,10,0,0.2632
8297,5,8171.25,42,3.25,1,680,0.71,5,0,0.4855
8298,5,7860.89,40,1.15,3,769,0.35,0,0,0.5209
8299,5,7859.82,34,0.46,1,710,0.3,11,0,0.5535
8300,5,8004.55,44,2.55,3,704,0.32,14,0,0.4141
8301,5,8858.99,39,1.53,2,682,0.23,28,0,0.2824
8302,5,8739.44,47,2.01,1,806,0.66,5,0,0.3273
8303,5,7462.56,44,2.06,3,810,0.94,2,0,0.5739
8304,5,7218.79,41,1.59,2,718,0.96,26,0,0.6106
8305,5,7530.23,36,2.26,3,795,0.1,12,0,0.3859
8306,5,6880.69,45,3.43,2,698,0.72,0,0,0.6797
8307,5,10170.35,38,0.78,2,729,0.11,8,0,0.1895
8308,5,5593.85,50,2.06,3,783,0.1,0,0,0.7515
8309,5,8624.68,48,2.22,1,699,0.16,2,0,0.379
8310,5,8615.76,45,1.96,1,713,0.17,0,0,0.3914
8311,5,6704.41,54,2.81,1,751,0.83,2,0,0.69
8312,5,7944.08,47,2.4,3,751,0.68,6,0,0.4805
8313,5,9394.44,48,2.38,2,696,0.1,3,0,0.2571
8314,5,7004.96,50,2.12,1,850,0.2,0,0,0.4949
8315,5,9467.9,44,1.69,1,707,0.14,6,0,0.2605
8316,5,9177.35,44,2.97,2,797,0.45,12,0,0.1912
8317,5,6435.21,47,2.32,3,779,0.39,0,0,0.6726
8318,5,5837.91,40,1.6,3,709,0.57,21,0,0.7714
8319,5,7748.15,55,2.54,3,773,1.21,10,0,0.5437
8320,5,5639.55,47,2.27,2,707,0.27,7,0,0.7887
8321,5,3142.95,45,2.78,1,753,0.53,5,1,0.9428
8322,5,6765.88,57,3.8,2,791,1.25,4,0,0.648
8323,5,10761.38,41,2.31,2,722,0.39,4,0,0.1349
8324,5,6829.27,54,2.6,2,770,0.18,1,0,0.5742
8325,5,8069.25,51,2.29,2,721,0.26,0,0,0.4634
8326,5,8549.98,52,3.57,2,758,0.7,3,0,0.3412
8327,5,7438.24,46,2.81,1,755,0.64,10,0,0.5069
8328,5,6999.57,47,2.37,3,731,0.69,3,0,0.6641
8329,5,9343.07,45,2.73,2,658,0.68,16,0,0.2996
8330,5,7559.87,51,2.3,2,789,1.27,4,0,0.6084
8331,5,7362.92,48,1.98,1,849,0.72,9,0,0.4826
8332,5,8696.24,44,1.39,2,756,0.97,5,0,0.4606
8333,5,5955.66,44,2.38,3,719,0.43,6,0,0.7614
8334,5,5605.33,46,2.51,1,760,0.52,2,0,0.7898
8335,5,5062.64,45,2.04,1,807,1.72,7,0,0.9022
8336,5,8352.02,54,2.81,1,813,1.02,1,0,0.4107
8337,5,7254.51,51,4.11,2,795,0.75,4,0,0.4754
8338,5,8739.54,51,2.77,2,772,0.58,5,0,0.3122
8339,5,7576.37,48,3.29,1,783,0.22,12,0,0.3581
8340,5,5443.56,42,1.93,2,755,0.4,5,0,0.8071
8341,5,6966.58,50,2.55,3,702,0.1,10,0,0.5661
8342,5,8845.19,36,2.11,1,731,0.27,1,0,0.3418
8343,5,7106.74,47,2.89,2,733,0.1,0,0,0.546
8344,5,9280.22,42,1.99,2,764,0.65,7,0,0.2832
8345,5,6819.65,42,2.57,2,661,1.11,6,0,0.7781
8346,5,8579.04,44,3.46,2,775,0.1,11,0,0.2183
8347,5,4826.12,46,2.03,1,649,0.14,3,0,0.8935
8348,5,7160.33,46,2.64,3,770,0.97,0,0,0.6459
8349,5,6919.4,50,2.6,1,808,0.44,12,0,0.5031
8350,5,5403.19,46,1.93,2,794,0.44,28,0,0.6974
8351,5,9167.88,46,1.92,2,705,0.41,5,0,0.3312
8352,5,6539.9,40,2.6,3,781,0.12,9,0,0.5569
8353,5,6385.08,40,0.89,2,785,0.14,7,0,0.6732
8354,5,9451.95,48,2.85,3,835,1.49,8,0,0.2674
8355,5,7742.17,50,2.39,3,768,0.64,20,0,0.4166
8356,5,8669.7,45,3.19,2,801,0.1,13,0,0.1935
8357,5,4945.94,51,2.76,3,728,0.13,14,0,0.7895
8358,5,6302.19,39,1.52,2,707,0.49,0,0,0.7929
8359,5,10629.58,48,3.38,1,793,0.17,1,0,0.0847
8360,5,8781.07,42,2.44,1,793,0.14,10,0,0.2289
8361,5,5890.0,42,2.28,3,718,0.11,7,0,0.7328
8362,5,7837.55,43,2.5,2,689,0.1,14,0,0.4248
8363,5,6006.52,46,1.86,2,756,0.48,0,0,0.7755
8364,5,9590.75,49,3.07,3,752,1.18,8,0,0.2711
8365,5,4095.38,48,2.5,3,761,0.22,6,0,0.8816
8366,5,7912.95,45,2.48,1,794,0.1,19,0,0.2898
8367,5,7890.42,50,3.04,2,801,0.1,2,0,0.3381
8368,5,5831.06,55,2.74,3,750,1.36,4,0,0.8406
8369,5,7090.27,46,2.7,3,700,0.38,1,0,0.6294
8370,5,8063.32,47,2.41,2,713,0.31,6,0,0.4441
8371,5,4832.81,43,1.48,1,720,1.11,21,0,0.8976
8372,5,5580.66,45,2.23,2,743,0.35,11,0,0.7645
8373,5,7267.34,53,3.11,2,724,0.33,13,0,0.4863
8374,5,6250.41,53,3.4,1,737,1.31,0,0,0.7969
8375,5,6805.31,45,1.11,2,753,0.32,6,0,0.6642
8376,5,7469.89,49,2.89,2,717,0.25,18,0,0.4345
8377,5,6134.31,51,2.64,2,766,0.44,18,0,0.6333
8378,5,7460.14,44,2.6,2,841,1.89,44,0,0.4432
8379,5,7947.0,40,1.8,1,741,1.66,7,0,0.6659
8380,5,8668.3,50,2.63,2,715,0.75,0,0,0.4346
8381,5,5631.26,51,2.81,2,765,0.35,22,0,0.6665
8382,5,6557.39,50,2.97,1,710,1.07,31,0,0.6391
8383,5,8382.81,45,2.75,1,742,0.27,26,0,0.2552
8384,5,5276.87,54,2.75,2,716,0.51,14,0,0.8036
8385,5,7659.29,48,2.43,1,696,0.1,2,0,0.5118
8386,5,7542.15,41,2.63,1,706,0.54,1,0,0.5832
8387,5,3619.74,39,1.52,3,716,0.16,12,1,0.9268
8388,5,6758.48,45,2.48,1,697,0.74,1,0,0.7363
8389,5,7996.17,48,1.98,2,813,0.27,30,0,0.2591
8390,5,7182.22,45,1.44,1,771,0.25,5,0,0.5683
8391,5,6788.58,56,2.88,3,797,0.69,0,0,0.6201
8392,5,7734.26,49,2.36,2,682,0.28,1,0,0.5517
8393,5,8983.34,42,2.52,1,735,0.63,3,0,0.3401
8394,5,8306.38,35,1.87,2,770,0.97,12,0,0.445
8395,5,6366.22,48,1.64,2,832,0.1,13,0,0.5564
8396,5,5311.52,51,2.63,3,712,0.33,2,0,0.8272
8397,5,8279.2,56,3.75,2,685,1.45,10,0,0.527
8398,5,5733.39,45,2.25,1,759,0.84,0,0,0.8244
8399,5,6707.95,55,4.05,2,716,1.82,1,0,0.7909
8400,5,7801.42,40,2.14,2,835,0.98,7,0,0.4716
8401,5,9219.79,45,2.17,2,777,0.19,12,0,0.2004
8402,5,9428.72,41,1.81,2,735,0.1,24,0,0.1721
8403,5,7591.03,50,2.77,2,735,0.12,5,0,0.4506
8404,5,6735.76,40,1.38,1,743,0.12,1,0,0.666
8405,5,5699.04,49,3.17,2,658,0.1,26,0,0.6868
8406,5,10437.95,40,2.17,2,752,1.19,5,0,0.2194
8407,5,7065.17,55,3.53,3,725,0.35,6,0,0.5355
8408,5,8516.74,45,2.42,1,781,0.1,19,0,0.2295
8409,5,7795.17,48,2.09,3,705,0.72,8,0,0.5645
8410,5,6756.6,38,1.85,1,784,0.2,3,0,0.6009
8411,5,6693.07,39,1.76,1,777,0.1,7,0,0.587
8412,5,5425.31,43,3.1,2,757,0.11,9,0,0.7145
8413,5,9183.64,51,2.25,2,812,0.54,22,0,0.18
8414,5,7319.2,50,2.44,2,655,0.79,2,0,0.7047
8415,5,9644.36,52,2.21,2,772,0.15,8,0,0.1708
8416,5,6826.85,39,1.59,2,747,0.43,25,0,0.5645
8417,5,7052.97,49,1.83,1,746,0.1,0,0,0.5959
8418,5,5800.1,44,2.79,2,700,0.16,2,0,0.7631
8419,5,7032.84,42,2.55,2,679,0.1,4,0,0.6103
8420,5,5639.82,44,2.12,2,794,0.1,11,0,0.6872
8421,5,8103.99,46,1.89,2,789,0.33,18,0,0.3307
8422,5,7661.71,50,2.04,1,839,0.5,2,0,0.4445
8423,5,9712.31,52,2.65,3,848,0.1,2,0,0.1257
8424,5,5313.37,49,3.01,3,672,0.1,17,0,0.7673
8425,5,9324.0,50,2.41,2,742,1.35,1,0,0.4047
8426,5,6032.33,56,4.35,2,762,0.13,3,0,0.5957
8427,5,8016.35,50,3.55,2,798,0.71,13,0,0.3344
8428,5,5781.84,45,2.3,1,821,0.69,1,0,0.7556
8429,5,7804.16,49,2.47,2,698,0.19,17,0,0.4211
8430,5,3734.11,55,3.02,3,722,0.11,6,0,0.9022
8431,5,6494.13,42,2.8,2,818,0.14,5,0,0.5383
8432,5,7659.15,44,1.87,2,666,0.42,1,0,0.6255
8433,5,10133.17,54,3.67,3,696,0.24,11,0,0.1323
8434,5,4307.98,45,2.31,3,771,0.34,21,0,0.836
8435,5,7496.58,50,3.16,2,850,0.83,11,0,0.4066
8436,5,6721.88,53,2.69,1,666,0.35,3,0,0.7002
8437,5,4625.92,40,1.63,1,752,2.67,11,1,0.9657
8438,5,5812.76,44,2.19,3,777,0.55,7,0,0.7508
8439,5,6793.33,53,2.78,3,823,0.12,19,0,0.41
8440,5,8200.62,46,3.02,2,772,0.35,6,0,0.3384
8441,5,7631.85,36,1.02,1,657,0.84,2,0,0.73
8442,5,5531.27,44,1.91,2,685,0.12,1,0,0.8299
8443,5,4748.95,50,3.48,2,818,0.65,3,0,0.8148
8444,5,8126.47,53,3.68,1,772,0.1,8,0,0.2768
8445,5,7207.1,47,3.29,3,693,1.43,1,0,0.7361
8446,5,9917.14,49,1.75,1,774,0.54,0,0,0.2238
8447,5,6971.17,45,2.4,2,765,0.1,5,0,0.5335
8448,5,9214.85,51,2.95,2,625,1.04,4,0,0.4512
8449,5,8315.76,54,2.92,3,645,0.1,5,0,0.4207
8450,5,8732.41,50,2.96,2,765,0.26,6,0,0.2653
8451,5,8148.62,46,2.24,1,850,0.67,14,0,0.3173
8452,5,8181.5,49,2.78,2,763,1.39,32,0,0.3871
8453,5,4062.21,51,4.6,1,627,0.21,3,0,0.9009
8454,5,7144.63,47,2.66,2,669,0.89,28,0,0.5958
8455,5,6504.57,51,3.08,2,781,0.11,2,0,0.5715
8456,5,9405.98,48,3.01,2,786,0.1,14,0,0.1402
8457,5,5997.49,54,3.29,2,740,0.1,11,0,0.6322
8458,5,7079.58,50,2.25,1,725,0.54,0,0,0.6565
8459,5,8701.3,44,1.38,1,789,0.1,12,0,0.2702
8460,5,7951.45,54,3.19,2,805,0.1,23,0,0.2314
8461,5,7750.96,49,2.57,2,784,1.88,26,0,0.5522
8462,5,9163.8,46,1.42,2,702,0.14,11,0,0.2926
8463,5,7890.12,40,2.61,3,794,0.31,15,0,0.3334
8464,5,6682.6,48,2.65,2,732,0.47,0,0,0.6781
8465,5,5555.6,56,4.12,2,719,0.1,1,0,0.7203
8466,5,8230.05,33,0.0,2,717,0.22,3,0,0.5412
8467,5,6344.84,33,1.83,3,751,0.52,7,0,0.718
8468,5,7138.29,50,2.56,3,778,0.51,4,0,0.5551
8469,5,9117.54,48,3.23,2,648,0.92,10,0,0.3798
8470,5,7168.09,50,2.91,2,713,0.29,5,0,0.5599
8471,5,6833.65,44,2.43,2,726,1.1,14,0,0.6953
8472,5,7080.58,36,1.63,1,801,0.57,12,0,0.5567
8473,5,7121.06,42,1.79,2,706,0.41,13,0,0.6099
8474,5,6013.2,54,2.88,1,733,0.1,17,0,0.6276
8475,5,10016.04,44,2.02,1,790,0.43,17,0,0.1343
8476,5,6676.02,44,1.46,2,751,0.45,15,0,0.6432
8477,5,8676.58,33,0.86,3,826,0.71,0,0,0.4049
8478,5,5972.31,37,1.15,2,742,0.63,9,0,0.7991
8479,5,8324.29,52,2.25,3,844,0.38,0,0,0.3223
8480,5,7754.03,45,2.53,2,850,0.45,13,0,0.333
8481,5,7537.55,51,2.9,3,772,0.74,0,0,0.5375
8482,5,7762.41,43,2.22,2,770,0.22,40,0,0.266
8483,5,8123.94,39,2.05,3,777,0.1,9,0,0.3416
8484,5,7159.65,45,2.18,2,790,1.04,2,0,0.6484
8485,5,7234.46,44,1.73,3,756,1.68,6,0,0.7546
8486,5,8366.15,42,2.15,3,808,0.28,17,0,0.2657
8487,5,5787.07,42,0.54,2,775,2.32,1,1,0.9383
8488,5,5555.55,46,2.35,1,819,0.19,7,0,0.6967
8489,5,7768.42,44,2.58,3,677,0.1,0,0,0.517
8490,5,4485.34,42,2.52,2,760,0.42,15,0,0.8452
8491,5,4975.74,56,3.14,3,800,1.01,2,0,0.8501
8492,5,10207.87,49,1.58,2,692,0.48,4,0,0.2367
8493,5,9824.09,47,1.18,1,771,0.1,7,0,0.1851
8494,5,6643.86,46,2.72,1,780,0.1,1,0,0.5733
8495,5,8998.77,50,2.62,2,836,0.64,26,0,0.1688
8496,5,9050.7,49,3.71,1,733,0.93,6,0,0.3065
8497,5,8206.64,41,1.19,2,760,0.15,2,0,0.4305
8498,5,7381.61,39,1.87,2,722,0.32,13,0,0.5341
8499,5,8439.67,35,2.13,2,742,1.62,22,0,0.491
8500,5,8696.98,55,3.4,3,830,0.31,24,0,0.1528
8501,5,8463.16,44,1.4,1,748,0.1,5,0,0.371
8502,5,5176.0,49,4.09,2,714,1.21,4,0,0.8648
8503,5,10549.6,48,3.39,2,740,0.34,26,0,0.0742
8504,5,11104.99,51,2.79,3,724,0.21,0,0,0.0984
8505,5,4636.21,46,2.81,1,727,0.1,13,0,0.8201
8506,5,8266.45,40,2.21,2,723,0.31,1,0,0.4368
8507,5,10568.58,41,2.22,3,725,0.73,6,0,0.1743
8508,5,9003.42,45,1.61,2,690,0.63,30,0,0.2974
8509,5,9019.4,39,1.86,3,753,0.34,8,0,0.2876
8510,5,5342.22,42,2.73,3,701,0.64,7,0,0.8405
8511,5,8686.64,41,2.15,3,807,0.22,0,0,0.2896
8512,5,7858.8,45,2.5,2,734,0.66,3,0,0.5205
8513,5,8669.78,44,1.93,2,770,0.1,0,0,0.3192
8514,5,5946.71,47,2.05,1,770,0.11,20,0,0.6286
8515,5,5892.76,51,2.11,1,658,1.05,10,0,0.8611
8516,5,7286.16,45,2.68,1,736,0.17,1,0,0.5323
8517,5,6931.22,39,1.59,1,835,0.12,4,0,0.5165
8518,5,7263.84,36,0.73,1,711,0.1,16,0,0.5738
8519,5,6780.7,47,2.99,1,850,0.25,1,0,0.4878
8520,5,7198.47,43,1.81,1,777,0.1,2,0,0.532
8521,5,6500.85,46,1.97,1,775,0.34,7,0,0.6439
8522,5,7427.59,48,2.35,1,761,1.26,1,0,0.6659
8523,5,5364.66,54,3.1,2,802,0.77,4,0,0.7848
8524,5,8271.16,38,1.83,3,805,0.1,40,0,0.1862
8525,5,7890.82,41,1.46,3,749,0.18,7,0,0.4563
8526,5,5607.26,46,2.91,3,728,0.1,12,0,0.7113
8527,5,9489.54,41,2.14,2,678,0.1,10,0,0.2417
8528,5,6259.73,39,1.44,1,790,0.1,2,0,0.6779
8529,5,9283.43,53,3.02,2,753,1.19,18,0,0.2707
8530,5,7994.14,41,1.69,2,707,0.19,1,0,0.505
8531,5,9000.84,40,1.83,2,720,0.25,25,0,0.2372
8532,5,7764.28,41,2.66,3,746,0.33,2,0,0.4671
8533,5,8350.26,52,2.78,1,700,0.68,30,0,0.331
8534,5,8984.41,43,2.19,2,752,0.8,15,0,0.3081
8535,5,10360.78,40,1.45,2,668,1.66,1,0,0.4181
8536,5,9111.94,42,2.27,3,723,0.12,1,0,0.2851
8537,5,8172.34,46,2.54,1,691,0.18,0,0,0.4533
8538,5,5477.23,51,3.56,1,760,0.19,2,0,0.7259
8539,5,3876.25,51,2.49,2,701,0.29,10,1,0.9139
8540,5,7304.38,43,2.45,3,722,0.82,7,0,0.625
8541,5,6428.28,44,2.83,1,850,0.14,9,0,0.4918
8542,5,6483.41,57,3.28,2,793,0.76,0,0,0.6603
8543,5,7376.35,51,2.84,1,780,0.11,0,0,0.4593
8544,5,8494.19,45,2.4,1,814,0.62,11,0,0.3029
8545,5,6568.66,35,1.18,2,775,0.8,18,0,0.6844
8546,5,8842.79,44,2.29,2,679,0.96,4,0,0.4756
8547,5,7550.24,40,2.14,3,684,0.36,1,0,0.6016
8548,5,7556.42,42,1.94,2,614,0.2,3,0,0.6462
8549,5,10312.49,42,1.94,2,760,0.74,5,0,0.1889
8550,5,7767.16,45,2.43,1,696,0.19,9,0,0.4724
8551,5,7418.79,47,2.3,1,721,0.1,5,0,0.5144
8552,5,8285.85,43,1.93,2,734,0.9,22,0,0.4209
8553,5,10195.72,40,1.35,1,719,0.26,5,0,0.2
8554,5,7429.88,46,2.38,1,748,0.42,2,0,0.5468
8555,5,8159.64,44,2.42,2,735,1.25,2,0,0.5737
8556,5,7337.57,37,1.37,3,730,0.1,6,0,0.5615
8557,5,7345.44,50,2.41,1,672,0.41,15,0,0.5672
8558,5,6764.86,43,2.05,2,762,0.41,20,0,0.5573
8559,5,6659.87,45,2.5,1,850,0.99,2,0,0.6407
8560,5,10044.09,45,2.36,1,763,0.21,0,0,0.1652
8561,5,6669.25,46,3.51,3,850,0.26,20,0,0.3809
8562,5,5189.04,47,2.17,2,721,0.37,2,0,0.8491
8563,5,7688.11,40,1.72,1,737,0.1,17,0,0.4226
8564,5,9026.73,48,2.99,3,749,0.32,8,0,0.2407
8565,5,9363.77,45,1.95,2,741,0.29,5,0,0.2561
8566,5,5708.3,52,3.96,2,808,0.11,1,0,0.6255
8567,5,9169.13,51,2.9,2,640,0.89,11,0,0.3873
8568,5,10588.41,53,3.38,1,727,0.28,17,0,0.0879
8569,5,6473.77,42,2.01,2,833,0.18,6,0,0.5685
8570,5,7238.9,53,3.61,1,725,0.1,5,0,0.4697
8571,5,5652.67,47,1.97,1,796,0.1,14,0,0.6768
8572,5,10280.55,50,3.59,2,780,1.61,6,0,0.2079
8573,5,5261.42,50,2.92,1,746,2.66,15,1,0.9308
8574,5,6900.32,49,3.03,2,765,1.14,0,0,0.6922
8575,5,8677.03,41,1.53,2,745,0.31,19,0,0.3011
8576,5,6473.98,51,3.07,2,643,0.82,3,0,0.7898
8577,5,6016.33,48,2.12,2,772,0.9,1,0,0.7956
8578,5,7421.64,39,2.29,3,719,0.18,0,0,0.5552
8579,5,11085.23,44,1.56,3,681,0.44,17,0,0.122
8580,5,7116.0,40,1.88,3,769,1.57,0,0,0.7636
8581,5,7189.39,39,1.51,2,766,0.16,30,0,0.4241
8582,5,5826.66,51,2.12,2,799,0.54,8,0,0.7295
8583,5,8077.64,39,1.23,1,736,0.54,11,0,0.4891
8584,5,8825.59,40,2.02,2,792,0.3,12,0,0.2508
8585,5,6590.54,56,2.95,2,751,0.34,3,0,0.6248
8586,5,8303.6,44,1.87,2,767,0.3,16,0,0.3302
8587,5,6602.21,50,2.99,2,771,0.37,29,0,0.4706
8588,5,4659.42,52,3.46,2,683,0.1,4,0,0.8508
8589,5,8186.05,50,3.13,3,768,0.79,18,0,0.3458
8590,5,10611.57,47,2.48,1,755,0.54,14,0,0.1136
8591,5,5706.16,46,2.51,2,736,1.82,8,0,0.887
8592,5,7769.07,49,2.76,2,755,0.14,4,0,0.4116
8593,5,9464.63,45,1.78,1,850,0.1,5,0,0.1582
8594,5,7347.02,50,2.94,3,654,0.21,3,0,0.5896
8595,5,5359.75,45,1.78,2,743,0.36,5,0,0.8235
8596,5,7567.44,46,2.71,2,790,0.11,45,0,0.2231
8597,5,9735.54,56,3.47,2,687,0.31,4,0,0.2045
8598,5,6740.2,44,1.12,1,768,0.51,10,0,0.6671
8599,5,7848.36,47,2.99,2,765,0.1,3,0,0.3768
8600,5,5919.71,49,2.44,1,670,0.71,6,0,0.8259
8601,5,7350.79,49,2.4,2,720,1.4,0,0,0.7341
8602,5,8080.04,48,3.08,1,839,0.16,14,0,0.2356
8603,5,7688.78,40,1.72,3,670,0.75,10,0,0.6294
8604,5,6852.75,47,2.8,2,728,0.27,4,0,0.6011
8605,5,8164.49,48,2.27,3,741,0.55,7,0,0.4371
8606,5,8504.25,52,3.4,2,750,0.68,20,0,0.2822
8607,5,8603.4,50,2.9,2,729,0.17,0,0,0.332
8608,5,7060.61,53,3.3,2,754,0.77,26,0,0.4793
8609,5,6568.49,41,1.81,2,748,0.1,6,0,0.6374
8610,5,10444.68,42,2.81,1,785,2.16,19,0,0.2267
8611,5,7706.44,48,3.54,3,792,0.21,19,0,0.2864
8612,5,7113.77,52,1.9,2,771,0.13,0,0,0.5614
8613,5,5284.38,45,2.76,3,761,0.1,15,0,0.7173
8614,5,6101.28,43,1.56,2,671,0.84,13,0,0.8257
8615,5,6536.52,38,1.85,1,755,0.44,0,0,0.7084
8616,5,8159.12,48,1.71,1,805,1.51,28,0,0.4426
